2,AZ-011,2025-09-16 03:18:12,305,100,162.0
2,AZ-011,2025-09-16 06:24:02,355,100,168.0
2,AZ-011,2025-09-16 06:24:02,405,100,174.0
2,AZ-011,2025-09-16 10:19:12,455,100,180.0
2,AZ-011,2025-09-16 11:38:09,5,135,186.0
2,AZ-011,2025-09-16 11:38:09,55,135,192.0
2,MR-009,2025-09-16 00:44:54,5,170,200.0
3,MR-009,2025-09-16 00:44:54,5,5,8.0
3,MR-009,2025-09-16 00:44:54,55,5,16.0
3,MR-009,2025-09-16 00:44:54,105,5,24.0
3,FE-213,2025-09-16 01:21:50,155,5,30.0
3,FE-213,2025-09-16 01:40:17,205,5,36.0
3,FE-213,2025-09-16 01:40:17,255,5,42.0
3,FE-213,2025-09-16 01:40:17,305,5,48.0
3,FE-213,2025-09-16 01:40:17,355,5,54.0
3,MR-009,2025-09-16 01:40:17,5,45,62.0
3,MR-009,2025-09-16 01:40:17,55,45,70.0
3,MR-009,2025-09-16 01:40:17,105,45,78.0
3,MR-009,2025-09-16 01:40:17,155,45,86.0
3,FE-213,2025-09-16 02:59:03,405,5,92.0
3,MR-009,2025-09-16 03:15:28,205,45,100.0
3,MR-009,2025-09-16 03:15:28,255,45,108.0
3,MR-009,2025-09-16 03:15:28,305,45,116.0
3,MR-009,2025-09-16 03:15:28,355,45,124.0
3,MR-009,2025-09-16 03:15:28,405,45,132.0
3,FE-213,2025-09-16 03:18:12,455,5,138.0
3,FE-213,2025-09-16 03:18:12,455,45,144.0
3,FE-213,2025-09-16 03:18:12,5,85,150.0
3,FE-213,2025-09-16 06:24:02,55,85,156.0
3,FE-213,2025-09-16 06:32:46,105,85,162.0
3,FE-213,2025-09-16 06:32:46,155,85,168.0
3,MR-009,2025-09-16 06:32:46,5,115,176.0
3,MR-009,2025-09-16 06:32:46,55,115,184.0
3,MR-009,2025-09-16 06:32:46,105,115,192.0
3,MR-009,2025-09-16 06:32:46,155,115,200.0
4,FE-213,2025-09-16 06:39:51,5,5,6.0
4,FE-213,2025-09-16 07:40:07,55,5,12.0
4,FE-213,2025-09-16 07:40:07,105,5,18.0
4,FE-213,2025-09-16 07:40:07,155,5,24.0
4,FE-213,2025-09-16 08:28:57,205,5,30.0
4,FE-213,2025-09-16 08:28:57,255,5,36.0
4,FE-213,2025-09-16 08:28:57,305,5,42.0
4,FE-213,2025-09-16 09:25:50,355,5,48.0
4,FE-213,2025-09-16 09:25:50,405,5,54.0
4,FE-213,2025-09-16 09:25:50,455,5,60.0
4,FE-213,2025-09-16 10:19:12,5,35,66.0
4,MG-008,2025-09-16 00:04:19,55,35,74.0
4,MG-008,2025-09-16 00:04:19,115,35,82.0
4,MG-008,2025-09-16 00:04:19,175,35,90.0
4,MG-008,2025-09-16 00:04:19,235,35,98.0
4,MG-008,2025-09-16 00:04:19,295,35,106.0
4,MG-008,2025-09-16 04:29:40,355,35,114.0
4,MG-008,2025-09-16 04:29:40,415,35,122.0
4,MG-008,2025-09-16 04:29:40,5,65,130.0
4,MG-008,2025-09-16 05:39:53,65,65,138.0
4,MG-008,2025-09-16 06:24:02,125,65,146.0
4,MG-008,2025-09-16 06:24:02,185,65,154.0
4,MG-008,2025-09-16 06:24:02,245,65,162.0
4,MG-008,2025-09-16 06:24:02,305,65,170.0
4,MG-008,2025-09-16 08:21:25,365,65,178.0
4,MG-008,2025-09-16 08:21:25,425,65,186.0
4,MG-008,2025-09-16 08:21:25,5,95,194.0
4,GK-874,2025-09-16 03:03:21,65,95,198.0
5,MG-008,2025-09-16 08:28:57,5,5,8.0
5,MG-008,2025-09-16 08:28:57,65,5,16.0
5,MG-008,2025-09-16 08:28:57,125,5,24.0
5,BR-178,2025-09-16 01:21:50,5,35,32.0
