3,MR-009,2025-09-16 01:40:17,55,45
3,MR-009,2025-09-16 01:40:17,105,45
3,MR-009,2025-09-16 01:40:17,155,45
3,FE-213,2025-09-16 02:59:03,405,5
3,MR-009,2025-09-16 03:15:28,205,45
3,MR-009,2025-09-16 03:15:28,255,45
3,MR-009,2025-09-16 03:15:28,305,45
3,MR-009,2025-09-16 03:15:28,355,45
3,MR-009,2025-09-16 03:15:28,405,45
3,FE-213,2025-09-16 03:18:12,455,5
3,FE-213,2025-09-16 03:18:12,455,45
3,FE-213,2025-09-16 03:18:12,5,85
3,FE-213,2025-09-16 06:24:02,55,85
3,FE-213,2025-09-16 06:32:46,105,85
3,FE-213,2025-09-16 06:32:46,155,85
3,MR-009,2025-09-16 06:32:46,5,115
3,MR-009,2025-09-16 06:32:46,55,115
3,MR-009,2025-09-16 06:32:46,105,115
3,MR-009,2025-09-16 06:32:46,155,115
4,FE-213,2025-09-16 06:39:51,5,5
4,FE-213,2025-09-16 07:40:07,55,5
4,FE-213,2025-09-16 07:40:07,105,5
4,FE-213,2025-09-16 07:40:07,155,5
4,FE-213,2025-09-16 08:28:57,205,5
4,FE-213,2025-09-16 08:28:57,255,5
4,FE-213,2025-09-16 08:28:57,305,5
4,FE-213,2025-09-16 09:25:50,355,5
4,FE-213,2025-09-16 09:25:50,405,5
4,FE-213,2025-09-16 09:25:50,455,5
4,FE-213,2025-09-16 10:19:12,5,35
4,MG-008,2025-09-16 00:04:19,55,35
4,MG-008,2025-09-16 00:04:19,115,35
4,MG-008,2025-09-16 00:04:19,175,35
4,MG-008,2025-09-16 00:04:19,235,35
4,MG-008,2025-09-16 00:04:19,295,35
4,MG-008,2025-09-16 04:29:40,355,35
4,MG-008,2025-09-16 04:29:40,415,35
4,MG-008,2025-09-16 04:29:40,5,65
4,MG-008,2025-09-16 05:39:53,65,65
4,MG-008,2025-09-16 06:24:02,125,65
4,MG-008,2025-09-16 06:24:02,185,65
4,MG-008,2025-09-16 06:24:02,245,65
4,MG-008,2025-09-16 06:24:02,305,65
4,MG-008,2025-09-16 08:21:25,365,65
4,MG-008,2025-09-16 08:21:25,425,65
4,MG-008,2025-09-16 08:21:25,5,95
4,GK-874,2025-09-16 03:03:21,65,95
5,MG-008,2025-09-16 08:28:57,5,5
5,MG-008,2025-09-16 08:28:57,65,5
5,MG-008,2025-09-16 08:28:57,125,5
5,BR-178,2025-09-16 01:21:50,5,35
5,BR-178,2025-09-16 01:21:50,45,35
5,PL-025,2025-09-16 02:59:03,85,35
5,BR-178,2025-09-16 03:18:12,135,35
5,BR-178,2025-09-16 03:18:12,175,35
5,BR-178,2025-09-16 03:18:12,215,35
5,BR-178,2025-09-16 06:39:51,255,35
5,BR-178,2025-09-16 06:39:51,295,35
5,BR-178,2025-09-16 06:39:51,335,35
5,BR-178,2025-09-16 06:39:51,375,35
